Name,Fulladdress,Street,Municipality,Categories,Phone,Phones,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening hours,Featured image,Cid,Place Id,Kgmid,Plus code,Google Knowledge URL,Email,Social Medias,Facebook,Instagram,Twitter,Yelp
Amita's Boutique | Ladies Tailor & Fashion Boutique,"38D, near Geeta Bhawan Mandir, Kailash Park Colony, Indore, Madhya Pradesh 452001",38D,near Geeta Bhawan Mandir,"Boutique,Clothing store,Designer Clothing Store,Outerwear store,Tailor,Women's clothing store",099935 64960,"099935 64960, +91 99935 64960",YES,87,4.8,https://search.google.com/local/reviews?placeid=ChIJo6yfvbn9YjkRUvyDjLKJID8&q=boutiques+in+geeta+bhavan+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=4548787023598845010,22.717508499999997,75.8874486,,,"Wednesday:[12–8:30 pm], Thursday:[12–8:30 pm], Friday:[12–8:30 pm], Saturday:[12–8:30 pm], Sunday:[Closed], Monday:[12–8:30 pm], Tuesday:[12–8:30 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEg1lIWAut44nADve1X3y3M4cpw9RcFRTc9uSbHirbMT05GKtE7rTAxa1NXfiCiRGEfcc0LO1zVDf9CWUA3lZZ68ewQ-rt6HfkfMzP6wmUMeZUrw1KVfU8mZx62GA2Ws0RF3Om2lhduh7I=w80-h142-k-no,4548787023598845010,ChIJo6yfvbn9YjkRUvyDjLKJID8,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
EUPHORIC Fashion Boutique,"84, Greater Tirupati Colony Rd, Geeta Bhawan, Greater Tirupati Colony, Indore, Madhya Pradesh 452001","84, Greater Tirupati Colony Rd","Geeta Bhawan, Greater Tirupati Colony","Clothing store,Western apparel store",072259 88676,"072259 88676, +91 72259 88676",YES,4,5,https://search.google.com/local/reviews?placeid=ChIJ6TZ45kX9YjkRkcE0NjjuU-o&q=boutiques+in+geeta+bhavan+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=16885101353137127825,22.714801899999998,75.89218799999999,,,"Wednesday:[12–9 pm], Thursday:[12–9 pm], Friday:[12–9 pm], Saturday:[12–9 pm], Sunday:[Closed], Monday:[Closed], Tuesday:[12–9 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEF0ZAAYtDvTGxm1HaEp5CT5oObBXOXh9e2kNHj9V9fppheNcWW4XicGnoJgBkW_e1JbY1EMWGfkX5aUkYO_d8C8ZJ6u6mwbUck8isTCO855ZT-FfwpNbTQQRSnHJGzIo1mMpukQICaWHw=w122-h92-k-no,16885101353137127825,ChIJ6TZ45kX9YjkRkcE0NjjuU-o,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Rivaazz The Fashion House,"26/1, Near 56 Dukan, Chain Singh Ka Bagicha, New Palasia, Indore, Madhya Pradesh 452001",26/1,"Near 56 Dukan, Chain Singh Ka Bagicha, New Palasia","Women's clothing store,Boutique",080856 44919,"080856 44919, +91 80856 44919",YES,333,4.7,https://search.google.com/local/reviews?placeid=ChIJ0ZxHpjj9YjkRbVPHGLX4wOY&q=boutiques+in+geeta+bhavan+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=16627563280940356461,22.725843899999997,75.88417299999999,http://www.rivaazz.com/,rivaazz.com,"Wednesday:[11 am–9:30 pm], Thursday:[11 am–9:30 pm], Friday:[11 am–9:30 pm], Saturday:[11 am–9:30 pm], Sunday:[11 am–9:30 pm], Monday:[11 am–9:30 pm], Tuesday:[11 am–9:30 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEKxavZOGMteU2uO4emkilqH0rwWFfD5Vy8HBuLWPT-dz9N8nEZA2ksqJHJtD6rdN6ClQdcIFHhGwi0p_tfJI-AN85FlFOkMN3n6lnantHQoMqtzto-r2_QCgtS9W_gaCbQF0Cc=w138-h92-k-no,16627563280940356461,ChIJ0ZxHpjj9YjkRbVPHGLX4wOY,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
NAKODA'S BOUTIQUE,"17, Kanchan Bagh, Indore, Madhya Pradesh 452001",17,Kanchan Bagh,"Boutique,Designer Clothing Store",081090 31521,"081090 31521, +91 81090 31521",YES,650,4.2,https://search.google.com/local/reviews?placeid=ChIJJ8HDO6H9YjkRTzj5K6gFMl8&q=boutiques+in+geeta+bhavan+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=6859551402289084495,22.7200478,75.8826514,http://www.nakodasboutique.com/,nakodasboutique.com,"Wednesday:[11 am–8:30 pm], Thursday:[11 am–8:30 pm], Friday:[11 am–8:30 pm], Saturday:[11 am–8:30 pm], Sunday:[11 am–8 pm], Monday:[11 am–8:30 pm], Tuesday:[11 am–8:30 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGLJa_QymPZg2j_dUuouR_NokujTtgaJn5_PH_XL1CdG1F331sjHAiPv8h1VM4r3v8mFb22KV99BjiszKZhgyZpm1uSbnLP2kfSpUTSbspSDlPWzBtiE1UxOQY5LGf4IUPcOUOZg=w137-h92-k-no,6859551402289084495,ChIJJ8HDO6H9YjkRTzj5K6gFMl8,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Vichitra Saree Emporium,"B1 - B3 AAYUSHI APARTMENT 7, RAJGARH KOTHI GEETA BHAWAN, Main Rd, Indore, Madhya Pradesh 452001","B1 - B3 AAYUSHI APARTMENT 7, RAJGARH KOTHI GEETA BHAWAN",Main Rd,Saree Shop,0731 402 1000,"0731 402 1000, +91 731 402 1000",YES,181,4.4,https://search.google.com/local/reviews?placeid=ChIJVVVVUTr9YjkRjuEVYBhCmCM&q=boutiques+in+geeta+bhavan+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=2564872660246192526,22.718340299999998,75.8861407,,,"Wednesday:[11:30 am–9 pm], Thursday:[11:30 am–9 pm], Friday:[11:30 am–9 pm], Saturday:[11:30 am–9 pm], Sunday:[12–7 pm], Monday:[11:30 am–9 pm], Tuesday:[11:30 am–9 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEgLHv8SlFCEWRGolBuPQB2ywrCUzSeJ5bKZeU8S7vR9Mk4o86VZNdNxKDuXxUADk9OV3XiBWLokRK9JXf9zr9Md5TTW8-Kq_S0tjcOVdmk1wlrM9oOS1xlRTS4n_8BB3M0252s=w122-h92-k-no,2564872660246192526,ChIJVVVVUTr9YjkRjuEVYBhCmCM,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Nisha & Jagat,"NISHA & JAGAT, 16/1/1 Sarju Prasad Marg, Dhakkan wala kuan Between Hans Travels & Hotel Rajshahi, Plot No.16-1, Banwari Lal Jaju Marg, South Tukoganj, Indore, Madhya Pradesh 452001","NISHA & JAGAT, 16/1/1 Sarju Prasad Marg, Dhakkan wala kuan Between Hans Travels & Hotel Rajshahi","Plot No.16-1, Banwari Lal Jaju Marg","Designer Clothing Store,Bridal shop,Clothing store,Dressmaker,Fashion designer",098266 18000,"098266 18000, +91 98266 18000",NO,115,4.8,https://search.google.com/local/reviews?placeid=ChIJj2yGnzj9YjkRy7gVEu4wOkE&q=boutiques+in+geeta+bhavan+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=4700122960178297035,22.7177072,75.878765,,,"Wednesday:[11:30 am–9 pm], Thursday:[11:30 am–9 pm], Friday:[11:30 am–9 pm], Saturday:[11:30 am–9 pm], Sunday:[Closed], Monday:[11:30 am–9 pm], Tuesday:[11:30 am–9 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMx-3p0-OycjKyF_3JXXSwkj_-iEzAEib-NI-yGUiW0H57tnfCk15AqCETpQcseHtiCQnuSsCs-4PjyL8nHaIimtZM6crdYiYSpNsM0fTc1ua5QvhQTw-TR2j31wLhi2Yg87MQqg=w108-h92-k-no,4700122960178297035,ChIJj2yGnzj9YjkRy7gVEu4wOkE,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Vaibhav Boutique,"Ram Baug, 205, Tilak Path Rd, Tilak Path, Chauraha, Indore, Madhya Pradesh 452001",Ram Baug,"205, Tilak Path Rd",Boutique,099260 92700,"099260 92700, +91 99260 92700",YES,328,4.9,https://search.google.com/local/reviews?placeid=ChIJoTd_PHT9YjkR5f5k2rMdpCo&q=boutiques+in+geeta+bhavan+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=3072613504073924325,22.7221106,75.8570572,,,"Wednesday:[10 am–9 pm], Thursday:[10 am–9 pm], Friday:[10 am–9 pm], Saturday:[10 am–9 pm], Sunday:[Closed], Monday:[10 am–9 pm], Tuesday:[10 am–9 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFGRajpgQzfPzUTZQZBwcVPiMebdesA0vD40PfEqsxMTvReeiwiplZ-vJdmCsNNNLiJGG9SFDxiEyRY7ekkuIKD2PjON4PJB12eIzjyR8U8N8tEIUfrYGuRqIRbcGrpOAvxXR_yvdXg5lhn=w80-h106-k-no,3072613504073924325,ChIJoTd_PHT9YjkR5f5k2rMdpCo,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
RAJWADIS,"TBC Tower, AB Rd, near IBUS STOP, Geeta Bhawan, South Tukoganj, Indore, Madhya Pradesh 452001",TBC Tower,AB Rd,Clothing wholesaler,099811 36508,"099811 36508, +91 99811 36508",YES,352,3.7,https://search.google.com/local/reviews?placeid=ChIJRf8Vn0X9YjkRIsjPrVtudvI&q=boutiques+in+geeta+bhavan+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=17471273144467572770,22.719395799999997,75.8842586,,,"Wednesday:[11 am–7 pm], Thursday:[11 am–7:30 pm], Friday:[11 am–7:30 pm], Saturday:[11 am–7 pm], Sunday:[Closed], Monday:[11 am–7:30 pm], Tuesday:[11 am–7:30 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHjzjM8npDyrSiIK13NORH3EZHkHomjiWdL2c4A99e70FeZu5V_GDOj7wDE12yEoUeROj1cn_8Y5eaPpSul0srCn1iKnbrvZQHXmHchYN1iQUHfoeMa_QdPYMXDXg0WBAeS-6Zl=w163-h92-k-no,17471273144467572770,ChIJRf8Vn0X9YjkRIsjPrVtudvI,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Orange Gallery,"PV9P+6MF, Kailash Park Colony, Indore, Madhya Pradesh 452001",PV9P+6MF,Kailash Park Colony,Clothing store,0731 421 5457,"0731 421 5457, +91 731 421 5457",NO,80,4.1,https://search.google.com/local/reviews?placeid=ChIJIZrSQjr9YjkRTcAg0c_rXzI&q=boutiques+in+geeta+bhavan+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=3629879102483251277,22.7180544,75.88667029999999,,,"Wednesday:[11 am–8:30 pm], Thursday:[11 am–8:30 pm], Friday:[11 am–8:30 pm], Saturday:[11 am–8:30 pm], Sunday:[12–5:30 pm], Monday:[11 am–8:30 pm], Tuesday:[11 am–8:30 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFI_m8MnVOfmGPQDcBvYESGZBsNnA1h70SAvuvJ-MPPj68jWnSlX-arHyAv11m-yuJ6Hdvyiq5EKKued9lcVN84SEmh-kCmk3VriSoWvvrkg8ljxjnS1oJFMo_sanmnwPDr0-zZ0g=w80-h142-k-no,3629879102483251277,ChIJIZrSQjr9YjkRTcAg0c_rXzI,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Oura,"4/1, Manorama Ganj, near Mayank hospital, Geeta Bhawan, Manorama Ganj, Indore, Madhya Pradesh 452001","4/1, Manorama Ganj",near Mayank hospital,Clothing store,080790 71620,"080790 71620, +91 80790 71620",YES,28,5,https://search.google.com/local/reviews?placeid=ChIJHxMdMgD9YjkRHwmoKnWI43k&q=boutiques+in+geeta+bhavan+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=8783013735110805791,22.7224434,75.88852729999999,,,"Wednesday:[11 am–8:30 pm], Thursday:[11 am–8:30 pm], Friday:[11 am–8:30 pm], Saturday:[11 am–8:30 pm], Sunday:[12–9 pm], Monday:[11 am–8:30 pm], Tuesday:[11 am–8:30 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAENk3hNG2bEnCEPy4J6BIRPAzg_tjDaSoVfKUK3zHbVI3mC0XPFJVCioV1hI2D1MLwi3EyvPJcr2Ce6mw8aPZWXEOPTRTB5z8Ja_pwBT6bTXSVTSzxSmberl7SR_mKOeJxuLP7X8sDyIGo7=w80-h106-k-no,8783013735110805791,ChIJHxMdMgD9YjkRHwmoKnWI43k,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
