Name,Fulladdress,Street,Municipality,Categories,Phone,Phones,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening hours,Featured image,Cid,Place Id,Kgmid,Plus code,Google Knowledge URL,Email,Social Medias,Facebook,Instagram,Twitter,Yelp
Simran Boutique,"I-2 ,mig colony near Shrinath hospital Mig Colony, Sector I, 2, Indore, Madhya Pradesh 452011","I-2 ,mig colony near Shrinath hospital Mig Colony","Sector I, 2",Clothing store,090988 08277,"090988 08277, +91 90988 08277",YES,39,4.7,https://search.google.com/local/reviews?placeid=ChIJZwwDcFv9YjkRajyAg42OkO0&q=boutiques+in+LIG+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=17118338922083007594,22.738885399999997,75.8863654,,,"Wednesday:[11 am–8 pm], Thursday:[11 am–8 pm], Friday:[11 am–8 pm], Saturday:[11 am–8 pm], Sunday:[11 am–8 pm], Monday:[11 am–8 pm], Tuesday:[11 am–8 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOn-7WNB4pJQKKlBvYpaZwwaEpMxemTbLA6Aos8B7OA-K-pCL6mv11QiIap2qXI0NAMaQ7h4gdMXGNb4XRxusUCbheXVbxwO585lCpI-LWQvlYYO6mv0Q4gI8PEIPX4A1EkHr9vA=w138-h92-k-no,17118338922083007594,ChIJZwwDcFv9YjkRajyAg42OkO0,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Anusha J Couture,"105, Princes Business Skypark, Agra Bombay Road, LIG Colony, Indore, Madhya Pradesh 452010",105,Princes Business Skypark,"Boutique,Clothing store,Designer Clothing Store,Fashion designer,Formal Clothing Store,Plus Size Clothing Store,Western apparel store",098269 63500,"098269 63500, +91 98269 63500",YES,60,4.5,https://search.google.com/local/reviews?placeid=ChIJEZRiXG39YjkRncBMPXMOfXU&q=boutiques+in+LIG+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=8465938762638868637,22.7457292,75.8928428,,,"Wednesday:[11 am–8 pm], Thursday:[11 am–8 pm], Friday:[11 am–8 pm], Saturday:[11 am–8 pm], Sunday:[Closed], Monday:[11 am–8 pm], Tuesday:[11 am–8 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHZhhMlHjpJzqnlUVwzKQ-m4d-0ldqEL8doFK12egT56mME__aNNlgICiolgjtPSAZs15g4UPvpYVmRgyvSPiJaNF-SeuVqwG2rYR155laxo10tCZZmLwNc6kqdCHTzj0hesYQIeA=w138-h92-k-no,8465938762638868637,ChIJEZRiXG39YjkRncBMPXMOfXU,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Rivaazz The Fashion House,"26/1, Near 56 Dukan, Chain Singh Ka Bagicha, New Palasia, Indore, Madhya Pradesh 452001",26/1,"Near 56 Dukan, Chain Singh Ka Bagicha, New Palasia","Women's clothing store,Boutique",080856 44919,"080856 44919, +91 80856 44919",YES,333,4.7,https://search.google.com/local/reviews?placeid=ChIJ0ZxHpjj9YjkRbVPHGLX4wOY&q=boutiques+in+LIG+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=16627563280940356461,22.725843899999997,75.88417299999999,http://www.rivaazz.com/,rivaazz.com,"Wednesday:[11 am–9:30 pm], Thursday:[11 am–9:30 pm], Friday:[11 am–9:30 pm], Saturday:[11 am–9:30 pm], Sunday:[11 am–9:30 pm], Monday:[11 am–9:30 pm], Tuesday:[11 am–9:30 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9vDweKQJ1aD9tMfbCn3MVuN90fYa2MGSssD6PDqOhvn9lYEG_Qv_t1NZs0gGxsAXjTH2hjAfdTT_nck3qSZx03TXRUpGpb3PGfy5VTHLHP6K4pkP-UtbSRMICO2DmO7v8DuKVpA=w138-h92-k-no,16627563280940356461,ChIJ0ZxHpjj9YjkRbVPHGLX4wOY,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Anuj and Rishina | designer clothing store.,"E-10, LIG Link Rd, near genesis hospital, Shree Nagar Ext, Shree Nagar, Indore, Madhya Pradesh 452011","E-10, LIG Link Rd",near genesis hospital,"Designer Clothing Store,Boutique,Custom tailor,Dress store,Dressmaker,Haute couture fashion house,Men's clothing store,Saree Shop",096445 04811,"096445 04811, +91 96445 04811",YES,39,4.4,https://search.google.com/local/reviews?placeid=ChIJT6ZQeub9YjkRO7fkd8sG7Cc&q=boutiques+in+LIG+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=2876681732942509883,22.7337793,75.89751199999999,,,"Wednesday:[11 am–8 pm], Thursday:[11 am–8 pm], Friday:[11 am–8 pm], Saturday:[11 am–8 pm], Sunday:[11 am–8 pm], Monday:[11 am–8 pm], Tuesday:[11 am–8 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAF0obHQQXZxtWap3Dxwpoi4UdECht14f0jsFdGi6AvmlBGt2Z-Mn8Th79IJLvqy2ycXcjtP4fcD5bchJkhDy9ZkHf91gEv7PBibKxh8sMizNwTSXSD5c76AJkk420mZe-UQyS_R=w80-h103-k-no,2876681732942509883,ChIJT6ZQeub9YjkRO7fkd8sG7Cc,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Vihaan,"J3 Jr, Christian Eminent School, LIG Main Rd, HIG Colony, Behid, Madhya Pradesh 452011",J3 Jr,Christian Eminent School,Clothing store,0731 255 4205,"0731 255 4205, +91 731 255 4205",YES,72,4.4,https://search.google.com/local/reviews?placeid=ChIJ4SpIhE_9YjkRS8E5euuPbVg&q=boutiques+in+LIG+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=6371907289329811787,22.7380289,75.8876495,,,"Wednesday:[11 am–8 pm], Thursday:[11 am–8 pm], Friday:[11 am–8 pm], Saturday:[11 am–8 pm], Sunday:[Closed], Monday:[11 am–8 pm], Tuesday:[11 am–8 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcn2xqbyi5-ORQZ3EK6vkJKwz56S1f4k-_daqBpKzOabGASiMiqREEhcgTCe8H0uXV_AWC0ONdyiCsFnXioQ02yEzuOB8x72IZRs0k2sXtWnrWRRA4xC0dp4ik_tZzsYSzZ59Z=w137-h92-k-no,6371907289329811787,ChIJ4SpIhE_9YjkRS8E5euuPbVg,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Fashion Factory,"Shop No 13, Bpk Square, LIG Main Rd, near Dns Hospital, LIG Square, Anoop Nagar, Indore, Madhya Pradesh 452018",Shop No 13,Bpk Square,"Clothing store,Clothing Accessories Store,Men's clothing store,Sportswear store,Women's clothing store",1800 891 0001,"1800 891 0001, +91 1800 891 0001",YES,4453,4.1,https://search.google.com/local/reviews?placeid=ChIJG1XNuBT9YjkR4aZ8sqOmS0c&q=boutiques+in+LIG+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=5137383021950576353,22.7328893,75.8904104,https://location.reliancefashionfactorystores.com/fashion-factory-ff-indore-bpk-clothing-stores-anoop-nagar-indore-286968/Home?utm_source=locator&utm_medium=googleplaces,reliancefashionfactorystores.com,"Wednesday:[11 am–9:30 pm], Thursday:[11 am–9:30 pm], Friday:[11 am–9:30 pm], Saturday:[11 am–9:30 pm], Sunday:[11 am–9:30 pm], Monday:[11 am–9:30 pm], Tuesday:[11 am–9:30 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFWdKl_usT71smCOc4oTYBLoJ991CbEgOTjfJqmgDPxobSp-2OW7Mbm3iJS31Jhg78Pioff7dxmprU7OY6dN53DXXQs32hgvSCdtTpynobzkLnoIBL0JCNFWc1lul6xc4LzbLDY=w122-h92-k-no,5137383021950576353,ChIJG1XNuBT9YjkR4aZ8sqOmS0c,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
NAKODA'S BOUTIQUE,"17, Kanchan Bagh, Indore, Madhya Pradesh 452001",17,Kanchan Bagh,"Boutique,Designer Clothing Store",081090 31521,"081090 31521, +91 81090 31521",YES,650,4.2,https://search.google.com/local/reviews?placeid=ChIJJ8HDO6H9YjkRTzj5K6gFMl8&q=boutiques+in+LIG+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=6859551402289084495,22.7200478,75.8826514,http://www.nakodasboutique.com/,nakodasboutique.com,"Wednesday:[11 am–8:30 pm], Thursday:[11 am–8:30 pm], Friday:[11 am–8:30 pm], Saturday:[11 am–8:30 pm], Sunday:[11 am–8 pm], Monday:[11 am–8:30 pm], Tuesday:[11 am–8:30 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGLJa_QymPZg2j_dUuouR_NokujTtgaJn5_PH_XL1CdG1F331sjHAiPv8h1VM4r3v8mFb22KV99BjiszKZhgyZpm1uSbnLP2kfSpUTSbspSDlPWzBtiE1UxOQY5LGf4IUPcOUOZg=w137-h92-k-no,6859551402289084495,ChIJJ8HDO6H9YjkRTzj5K6gFMl8,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
K&K by Anu Aaru - Women Clothing Store in Indore(Women & Girl Dresses),"G-76, behind MIG thana, near Maa kankeshwari devi vidhya vihar school, mig colony, M I G Colony, Indore, Madhya Pradesh 452011",G-76,behind MIG thana,Women's clothing store,094259 42715,"094259 42715, +91 94259 42715",YES,73,4.7,https://search.google.com/local/reviews?placeid=ChIJb3hr5yv9YjkRwvmLvz4fM3c&q=boutiques+in+LIG+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=8589243268687722946,22.7384435,75.88632679999999,https://www.instagram.com/kandkbyanuaaru?igsh=MWQxdjlteHJxdHJ2ZA%3D%3D&utm_source=qr,instagram.com,"Wednesday:[1–10 pm], Thursday:[1–10 pm], Friday:[1–10:30 pm], Saturday:[1–10:30 pm], Sunday:[1–10:30 pm], Monday:[1:30–9:30 pm], Tuesday:[1–10 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwq0DgYvK4WZVLpCFZKBZGsR4ptatTQwv1WNPau82cCPbNtrAZNZzQ707-__DPIV-F56_rLjyq2pDx_RBGm2JLa4Xny-w7rVLFZ4ncyd_eC3ZzZlTq5jDsdFxw9NXlMS7B6qhyMg=w122-h92-k-no,8589243268687722946,ChIJb3hr5yv9YjkRwvmLvz4fM3c,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Panchhi by Abha,"M101, Race Course Rd, New Palasia, Indore, Madhya Pradesh 452001",M101,Race Course Rd,Designer Clothing Store,093034 72298,"093034 72298, +91 93034 72298",YES,511,4.8,https://search.google.com/local/reviews?placeid=ChIJG7hC_wr9YjkRLHy8wrQ6Wpg&q=boutiques+in+LIG+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=10978151589704662060,22.727322299999997,75.8836865,,,"Wednesday:[12–8:30 pm], Thursday:[12–8:30 pm], Friday:[12–8:30 pm], Saturday:[12–8:30 pm], Sunday:[2–8:30 pm], Monday:[12–8:30 pm], Tuesday:[12–8:30 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmQU7uy_U00EAsMk5LB-jQ5RusGuIwwHUDy-VkZ8oU7aECPZ4OegYqz-8k60HQWkjtHF1sWLJjgvMYSRLn1FctFpEfhQMsCV-I71bGxv40fbsCPf8jttrURY4e5oYilwMmm17T=w80-h106-k-no,10978151589704662060,ChIJG7hC_wr9YjkRLHy8wrQ6Wpg,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
The Boutique by Sunita Maheshwari,"J-29 MIG Colony Behind MIG police Station, Indore, Madhya Pradesh 452011",J-29 MIG Colony Behind MIG police Station,"Indore, Madhya Pradesh 452011",Fashion designer,0eBNarzFOJfWseMP58CSkQw,,NO,3,5,https://search.google.com/local/reviews?placeid=ChIJH3keXHz9YjkRIzH8kQHKq5A&q=boutiques+in+LIG+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=10424647870572146979,22.7384252,75.8868801,,,"Wednesday:[11 am–9 pm], Thursday:[11 am–9 pm], Friday:[11 am–9 pm], Saturday:[11 am–9 pm], Sunday:[11 am–9 pm], Monday:[11 am–12 am], Tuesday:[12–9 am]",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I122q_uH3ZxXPU6fpQQ6cA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=36.88045&pitch=0&thumbfov=100,10424647870572146979,ChIJH3keXHz9YjkRIzH8kQHKq5A,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
