Name,Fulladdress,Street,Municipality,Categories,Phone,Phones,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening hours,Featured image,Cid,Place Id,Kgmid,Plus code,Google Knowledge URL,Email,Social Medias,Facebook,Instagram,Twitter,Yelp
Rivaazz The Fashion House,"26/1, Near 56 Dukan, Chain Singh Ka Bagicha, New Palasia, Indore, Madhya Pradesh 452001",26/1,"Near 56 Dukan, Chain Singh Ka Bagicha, New Palasia","Women's clothing store,Boutique",080856 44919,"080856 44919, +91 80856 44919",YES,333,4.7,https://search.google.com/local/reviews?placeid=ChIJ0ZxHpjj9YjkRbVPHGLX4wOY&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=16627563280940356461,22.725843899999997,75.88417299999999,http://www.rivaazz.com/,rivaazz.com,"Wednesday:[11 am–9:30 pm], Thursday:[11 am–9:30 pm], Friday:[11 am–9:30 pm], Saturday:[11 am–9:30 pm], Sunday:[11 am–9:30 pm], Monday:[11 am–9:30 pm], Tuesday:[11 am–9:30 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9vDweKQJ1aD9tMfbCn3MVuN90fYa2MGSssD6PDqOhvn9lYEG_Qv_t1NZs0gGxsAXjTH2hjAfdTT_nck3qSZx03TXRUpGpb3PGfy5VTHLHP6K4pkP-UtbSRMICO2DmO7v8DuKVpA=w138-h92-k-no,16627563280940356461,ChIJ0ZxHpjj9YjkRbVPHGLX4wOY,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Style Bar by Mona,"UG-5, Palasia Tower, 56 Dukan St, opp. nafees bakery, Near 56 Dukan, New Palasia, Indore, Madhya Pradesh 452001",UG-5,Palasia Tower,"Clothing store,Clothing manufacturer,Clothing supplier,Clothing wholesale market place,Clothing wholesaler,Clothing Accessories Store,Youth clothing store",tNZNatb6BP6SseMPvcWmsAI,,YES,56,4.7,https://search.google.com/local/reviews?placeid=ChIJf-w1ejj9YjkRl5K7DFGqzmk&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=7624218484267520663,22.7251332,75.8839397,,,"Wednesday:[11 am–10 pm], Thursday:[11 am–10 pm], Friday:[11 am–10 pm], Saturday:[11 am–10 pm], Sunday:[12–10 pm], Monday:[11 am–10 pm], Tuesday:[11 am–10 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAE7Q-9fIqjZn7UKmRRzJxGQn0mVLai-gJuB_aE0aY8n6ve2Ne5Fr0zBIE8wBuhCjCi9-N5nJ0jULWGo_f3j9rsCDBu0wIos5cTukEIjkbH5Ej9aw-eBdZFuqUMIZdDlezvHf0c=w122-h92-k-no,7624218484267520663,ChIJf-w1ejj9YjkRl5K7DFGqzmk,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Khaas - The Clothing Store,"5/5, New Palasia, Indore, Madhya Pradesh 452001",5/5,New Palasia,"Women's clothing store,Boutique,Designer Clothing Store,Tailor,Clothing store",083196 59384,"083196 59384, +91 83196 59384",YES,34,4.6,https://search.google.com/local/reviews?placeid=ChIJHexk0GP9YjkRbqNfUqZgLKA&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=11541706212506575726,22.727195,75.8845639,http://www.khaasclothing.com/,khaasclothing.com,"Wednesday:[11 am–9:30 pm], Thursday:[11 am–9:30 pm], Friday:[11 am–9:30 pm], Saturday:[11 am–9:30 pm], Sunday:[11 am–9:30 pm], Monday:[11 am–9:30 pm], Tuesday:[11 am–9:30 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFDvTCRw22sl060qbZHqXusxYSl1Sxe_g9XdiD-2YDhDVINmPKc2YTyw41W_9VynQIlXez9h2uKYA_iQkMcGMgzuxZJ16yar3y58wRLYYyiBSiOLnKXG-9lVwWECKvsUZOWtBHaxw=w138-h92-k-no,11541706212506575726,ChIJHexk0GP9YjkRbqNfUqZgLKA,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
KALANYA,"Janjeerwala Square, opposite Hotel Apna Avenue, Near Janjeerwala Square, New Palasia, Indore, Madhya Pradesh 452001",Janjeerwala Square,opposite Hotel Apna Avenue,"Women's clothing store,Bridal shop,Designer Clothing Store,Wedding store",0731 423 6800,"0731 423 6800, +91 731 423 6800",YES,703,4.3,https://search.google.com/local/reviews?placeid=ChIJa8lWL7T9YjkR3YMR8oL57xo&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=1941044305222271965,22.7271963,75.8816346,http://www.kalanya.com/,kalanya.com,"Wednesday:[11 am–9 pm], Thursday:[11 am–9 pm], Friday:[11 am–9 pm], Saturday:[11 am–9 pm], Sunday:[11 am–9 pm], Monday:[11 am–9 pm], Tuesday:[11 am–9 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFbfCedN1ps6qPQX-lZwslPu_typK8BZYNs8UXEEYtoEHKYZ5_3RMRORqYl7F6Ullm0H0y9Q7XPwMFq4sVN29bMOO5co4hOagNXwIV2MFxz5WcsBfFey8Y6wdfc7jGlTlAtk-zt=w122-h92-k-no,1941044305222271965,ChIJa8lWL7T9YjkR3YMR8oL57xo,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Panchhi by Abha,"M101, Race Course Rd, New Palasia, Indore, Madhya Pradesh 452001",M101,Race Course Rd,Designer Clothing Store,093034 72298,"093034 72298, +91 93034 72298",YES,511,4.8,https://search.google.com/local/reviews?placeid=ChIJG7hC_wr9YjkRLHy8wrQ6Wpg&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=10978151589704662060,22.727322299999997,75.8836865,,,"Wednesday:[12–8:30 pm], Thursday:[12–8:30 pm], Friday:[12–8:30 pm], Saturday:[12–8:30 pm], Sunday:[2–8:30 pm], Monday:[12–8:30 pm], Tuesday:[12–8:30 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmQU7uy_U00EAsMk5LB-jQ5RusGuIwwHUDy-VkZ8oU7aECPZ4OegYqz-8k60HQWkjtHF1sWLJjgvMYSRLn1FctFpEfhQMsCV-I71bGxv40fbsCPf8jttrURY4e5oYilwMmm17T=w80-h106-k-no,10978151589704662060,ChIJG7hC_wr9YjkRLHy8wrQ6Wpg,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
LAVVISH BOUTIQUE,"Industry House, LG-9, Ratnamani Complex, Road, opposite Tinkus, New Palasia, Indore, Madhya Pradesh 452001",Industry House,"LG-9, Ratnamani Complex","Boutique,Designer Clothing Store",070006 48256,"070006 48256, +91 70006 48256",YES,124,4.9,https://search.google.com/local/reviews?placeid=ChIJB0RhGtP9YjkRo2WAPZMg5UM&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=4892352386972018083,22.727461899999998,75.8841671,https://www.lavvish.in/,lavvish.in,"Wednesday:[12–9 pm], Thursday:[12–9 pm], Friday:[12–9 pm], Saturday:[12–9 pm], Sunday:[12–9 pm], Monday:[12–9 pm], Tuesday:[12–9 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHG4JhqGprr65p2RtHrIcN0Db8_ZGLCKUrQHRk8fErDaeCo2__jpJsQbxv6ZlIg32fAlU6v_admJhcb8aWCbddxPC-XjU6j8m9sxeUMvH6-nDkAl2xFVeLU3mHIk_rIm4YlW73h=w80-h133-k-no,4892352386972018083,ChIJB0RhGtP9YjkRo2WAPZMg5UM,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Niloufer by Aasif Ally- The Bridal Store,"Kanika Building, 14/1, New Palasia, Indore, Madhya Pradesh 452001",Kanika Building,14/1,"Women's clothing store,Boutique,Clothes and fabric manufacturer,Clothing alteration service,Designer Clothing Store,Dressmaker,Fashion designer,Men's clothing store,Bridal shop,Youth clothing store",0731 403 9500,"0731 403 9500, +91 731 403 9500",YES,392,4.3,https://search.google.com/local/reviews?placeid=ChIJubbZ0eL8YjkRueDIt5PYY7g&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=13286701454628282553,22.7268389,75.883082,http://www.niloufer.co/,niloufer.co,"Wednesday:[11 am–9 pm], Thursday:[11 am–9 pm], Friday:[11 am–9 pm], Saturday:[11 am–9 pm], Sunday:[11 am–9 pm], Monday:[11 am–9 pm], Tuesday:[11 am–9 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdmBCzoGlF9XaOuGJkvjLeFSlJvDF7HiCU9xFs6RBsR9ab04JEdgZyb4SFIxL79VxCwkN9KhoZ_c36YjaXURZ6sojFLbogtOP8QeNDjWzE3D7Dpea8LUWgURu2JTuk4k39RoJf=w184-h92-k-no,13286701454628282553,ChIJubbZ0eL8YjkRueDIt5PYY7g,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
"BIBA - New Palasia, Indore","Ground Floor, No. 16, Lala Banarasilal Dawar Marg, near Nutty Affair, New Palasia, Indore, Madhya Pradesh 452001",Ground Floor,"No. 16, Lala Banarasilal Dawar Marg","Women's clothing store,Clothing supplier,Designer Clothing Store,Dress store,Clothing Accessories Store,Formal Clothing Store,Plus Size Clothing Store,Wedding store,Clothing store",0731 497 3852,"0731 497 3852, +91 731 497 3852",YES,30,3.5,https://search.google.com/local/reviews?placeid=ChIJw4SvrCb9YjkRou_gT7aIF5w&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=11247608910986669986,22.7269354,75.8829167,https://www.biba.in/?utm_source=gmb&utm_medium=organic&utm_campaign=sulekhapromanage_biba,biba.in,"Wednesday:[10 am–9:30 pm], Thursday:[10 am–9:30 pm], Friday:[10 am–9:30 pm], Saturday:[10 am–9:30 pm], Sunday:[10 am–9:30 pm], Monday:[10 am–9:30 pm], Tuesday:[10 am–9:30 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAENxODin7k6hTVtvJhhYLlVVmulKltuLyD4EiZTZJXCG4KG9Np1Zi6MwQtHyFKXbkzCHI9pb-taKrf32QxIAIycs8tHNuCsHf5XuHrE56R_1_0rT8tWFQMJYlDfHbHAoogJkdQ3=w122-h92-k-no,11247608910986669986,ChIJw4SvrCb9YjkRou_gT7aIF5w,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Fashion Fiesta,"The Mark, G 8, Anand Bazar Rd, Near Saket Square, Old Palasia, Indore, Madhya Pradesh 452018",The Mark,"G 8, Anand Bazar Rd","Women's clothing store,Clothing store,Designer Clothing Store,Formal Clothing Store,Plus Size Clothing Store,Underwear store",081091 29061,"081091 29061, +91 81091 29061",YES,53,4.6,https://search.google.com/local/reviews?placeid=ChIJ6yb-4zX9YjkRgkDrwGXyXP8&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=18400848696371265666,22.7256806,75.8944282,,,"Wednesday:[11 am–10 pm], Thursday:[11 am–10 pm], Friday:[11 am–10 pm], Saturday:[11 am–10 pm], Sunday:[3–10 pm], Monday:[11 am–10 pm], Tuesday:[11 am–10 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFBCfogFpkkCzV5iD8VOMrpCyxoEkJ_5I98aNhdrBWbaHV6JHppkbfI0QzB5VwqkjpW-dZtLTmW7ZC5jlTSn8Fv4UognPo7Bqon7OO0Gc2z9pi1oHTLsSGc_PaEV9ZPSxIgtVkG=w80-h106-k-no,18400848696371265666,ChIJ6yb-4zX9YjkRgkDrwGXyXP8,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
Darpan Boutique,"Saket Pan Square, Ug - 6 Amar Darshan, 28/2, Old Palasia, Indore, Madhya Pradesh 452018",Saket Pan Square,"Ug - 6 Amar Darshan, 28/2","Women's clothing store,Clothes and fabric wholesaler,Fabric wholesaler,Clothing store",094248 61026,"094248 61026, +91 94248 61026",YES,29,4.8,https://search.google.com/local/reviews?placeid=ChIJf22PZl_9YjkR_tYfkAbmIXs&q=women+boutiques+in+palasia+indore&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=8872625656758785790,22.7255526,75.8949062,,,"Wednesday:[11 am–9 pm], Thursday:[11 am–9 pm], Friday:[11 am–9 pm], Saturday:[11 am–9 pm], Sunday:[Closed], Monday:[11 am–9 pm], Tuesday:[11 am–9 pm]",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEDhr66F1Fkj09g5Q_YHvjjcSnb2AKwEQ8NpYoaYaPIa8do77P4CQ154w_LsGu6BEiuZQe9StDexqG6f6HuASfFSBjVGBjLqDrnI2smYROxIgSv8uQulZYOGxKRRrM55ga8p1jI=w122-h92-k-no,8872625656758785790,ChIJf22PZl_9YjkR_tYfkAbmIXs,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***
